Order,Item,Container,Position,Rotation
1753,1,0,"(0, 0, 0)",False
1753,2,6,"(0, 0, 0)",False
1754,1,2,"(0, 0, 0)",False
1754,2,4,"(0, 0, 0)",False
1754,3,1,"(0, 0, 0)",False
1755,1,7,"(0, 0, 0)",False
1755,2,4,"(0, 0, 0)",False
1755,3,1,"(0, 0, 0)",False
1755,4,7,"(0, 0, 0)",False
1755,5,4,"(0, 0, 0)",False
1756,1,6,"(0, 0, 0)",False
1756,2,1,"(0, 0, 0)",False
1757,1,1,"(0, 0, 0)",False
1757,2,6,"(0, 0, 0)",False
1758,1,7,"(0, 0, 0)",False
1758,2,0,"(0, 0, 0)",False
1759,1,6,"(0, 0, 0)",False
1759,2,0,"(0, 0, 0)",False
1759,3,4,"(0, 0, 0)",False
1759,4,7,"(0, 0, 0)",False
1759,5,3,"(0, 0, 0)",False
1759,6,0,"(0, 0, 0)",False
1760,1,5,"(0, 0, 0)",False
1760,2,0,"(0, 0, 0)",False
1760,3,6,"(0, 0, 0)",False
1760,4,5,"(0, 0, 0)",False
1760,5,5,"(0, 0, 0)",False
1761,1,5,"(0, 0, 0)",False
1761,2,6,"(0, 0, 0)",False
1762,1,6,"(0, 0, 0)",False
1762,2,4,"(0, 0, 0)",False
1763,1,0,"(0, 0, 0)",False
1763,2,3,"(0, 0, 0)",False
1764,1,3,"(0, 0, 0)",False
1764,2,0,"(0, 0, 0)",False
1765,1,0,"(0, 0, 0)",False
1765,2,6,"(0, 0, 0)",False
1765,3,6,"(0, 0, 0)",False
1766,1,5,"(0, 0, 0)",False
1766,2,4,"(0, 0, 0)",False
1766,3,6,"(0, 0, 0)",False
1767,1,7,"(0, 0, 0)",False
1767,2,3,"(0, 0, 0)",False
1768,1,3,"(0, 0, 0)",False
1768,2,6,"(0, 0, 0)",False
1769,1,5,"(0, 0, 0)",False
1769,2,0,"(0, 0, 0)",False
1770,1,5,"(0, 0, 0)",False
1770,2,3,"(0, 0, 0)",False
1771,1,7,"(0, 0, 0)",False
1771,2,1,"(0, 0, 0)",False
1771,3,6,"(0, 0, 0)",False
1771,4,1,"(0, 0, 0)",False
1771,5,1,"(0, 0, 0)",False
1771,6,7,"(0, 0, 0)",False
1771,7,6,"(0, 0, 0)",False
1771,8,5,"(0, 0, 0)",False
1771,9,3,"(0, 0, 0)",False
1771,10,2,"(0, 0, 0)",False
1771,11,3,"(0, 0, 0)",False
1771,12,7,"(0, 0, 0)",False
1772,1,4,"(0, 0, 0)",False
1772,2,5,"(0, 0, 0)",False
1773,1,1,"(0, 0, 0)",False
1773,2,0,"(0, 0, 0)",False
1774,1,0,"(0, 0, 0)",False
1774,2,1,"(0, 0, 0)",False
1775,1,5,"(0, 0, 0)",False
1775,2,1,"(0, 0, 0)",False
1776,1,4,"(0, 0, 0)",False
1776,2,5,"(0, 0, 0)",False
1777,1,5,"(0, 0, 0)",False
1777,2,7,"(0, 0, 0)",False
1778,1,4,"(0, 0, 0)",False
1778,2,7,"(0, 0, 0)",False
1779,1,7,"(0, 0, 0)",False
1779,2,0,"(0, 0, 0)",False
1780,1,1,"(0, 0, 0)",False
1780,2,5,"(0, 0, 0)",False
1781,1,3,"(0, 0, 0)",False
1781,2,6,"(0, 0, 0)",False
1782,1,1,"(0, 0, 0)",False
1782,2,6,"(0, 0, 0)",False
1783,1,4,"(0, 0, 0)",False
1783,2,0,"(0, 0, 0)",False
1784,1,7,"(0, 0, 0)",False
1784,2,3,"(0, 0, 0)",False
1785,1,1,"(0, 0, 0)",False
1785,2,0,"(0, 0, 0)",False
1786,1,1,"(0, 0, 0)",False
1786,2,1,"(0, 0, 0)",False
1787,1,2,"(0, 0, 0)",False
1787,2,0,"(0, 0, 0)",False
1787,3,3,"(0, 0, 0)",False
1788,1,0,"(0, 0, 0)",False
1788,2,4,"(0, 0, 0)",False
1788,3,1,"(0, 0, 0)",False
1788,4,5,"(0, 0, 0)",False
1789,1,6,"(0, 0, 0)",False
1789,2,3,"(0, 0, 0)",False
1789,3,6,"(0, 0, 0)",False
1790,1,4,"(0, 0, 0)",False
1790,2,0,"(0, 0, 0)",False
1791,1,5,"(0, 0, 0)",False
1791,2,1,"(0, 0, 0)",False
1792,1,3,"(0, 0, 0)",False
1792,2,4,"(0, 0, 0)",False
1793,1,6,"(0, 0, 0)",False
1793,2,4,"(0, 0, 0)",False
1793,3,5,"(0, 0, 0)",False
1794,1,5,"(0, 0, 0)",False
1794,2,1,"(0, 0, 0)",False
1795,1,3,"(0, 0, 0)",False
1795,2,7,"(0, 0, 0)",False
1796,1,6,"(0, 0, 0)",False
1796,2,6,"(0, 0, 0)",False
1797,1,2,"(0, 0, 0)",False
1797,2,4,"(0, 0, 0)",False
1798,1,7,"(0, 0, 0)",False
1798,2,2,"(0, 0, 0)",False
1799,1,6,"(0, 0, 0)",False
1799,2,2,"(0, 0, 0)",False
1799,3,3,"(0, 0, 0)",False
1799,4,1,"(0, 0, 0)",False
1799,5,7,"(0, 0, 0)",False
1799,6,7,"(0, 0, 0)",False
1799,7,4,"(0, 0, 0)",False
1799,8,2,"(0, 0, 0)",False
1799,9,6,"(0, 0, 0)",False
1800,1,3,"(0, 0, 0)",False
1800,2,0,"(0, 0, 0)",False
1800,3,5,"(0, 0, 0)",False
1801,1,7,"(0, 0, 0)",False
1801,2,2,"(0, 0, 0)",False
1801,3,6,"(0, 0, 0)",False
1802,1,7,"(0, 0, 0)",False
1802,2,7,"(0, 0, 0)",False
1802,3,2,"(0, 0, 0)",False
1803,1,2,"(0, 0, 0)",False
1803,2,4,"(0, 0, 0)",False
1803,3,5,"(0, 0, 0)",False
1804,1,3,"(0, 0, 0)",False
1804,2,2,"(0, 0, 0)",False
1805,1,4,"(0, 0, 0)",False
1805,2,1,"(0, 0, 0)",False
1806,1,6,"(0, 0, 0)",False
1806,2,3,"(0, 0, 0)",False
1806,3,3,"(0, 0, 0)",False
1807,1,1,"(0, 0, 0)",False
1807,2,7,"(0, 0, 0)",False
1808,1,3,"(0, 0, 0)",False
1808,2,3,"(0, 0, 0)",False
1808,3,1,"(0, 0, 0)",False
1809,1,6,"(0, 0, 0)",False
1809,2,1,"(0, 0, 0)",False
1810,1,2,"(0, 0, 0)",False
1810,2,3,"(0, 0, 0)",False
1811,1,3,"(0, 0, 0)",False
1811,2,3,"(0, 0, 0)",False
1811,3,1,"(0, 0, 0)",False
1812,1,0,"(0, 0, 0)",False
1812,2,4,"(0, 0, 0)",False
1812,3,3,"(0, 0, 0)",False
1812,4,3,"(0, 0, 0)",False
1813,1,0,"(0, 0, 0)",False
1813,2,1,"(0, 0, 0)",False
1813,3,1,"(0, 0, 0)",False
1814,1,1,"(0, 0, 0)",False
1814,2,2,"(0, 0, 0)",False
1814,3,2,"(0, 0, 0)",False
1815,1,1,"(0, 0, 0)",False
1815,2,4,"(0, 0, 0)",False
1816,1,7,"(0, 0, 0)",False
1816,2,2,"(0, 0, 0)",False
1816,3,7,"(0, 0, 0)",False
1816,4,7,"(0, 0, 0)",False
1816,5,4,"(0, 0, 0)",False
1817,1,0,"(0, 0, 0)",False
1817,2,1,"(0, 0, 0)",False
1818,1,5,"(0, 0, 0)",False
1818,2,4,"(0, 0, 0)",False
1819,1,0,"(0, 0, 0)",False
1819,2,2,"(0, 0, 0)",False
1820,1,5,"(0, 0, 0)",False
1820,2,3,"(0, 0, 0)",False
1820,3,2,"(0, 0, 0)",False
1820,4,6,"(0, 0, 0)",False
1821,1,6,"(0, 0, 0)",False
1821,2,4,"(0, 0, 0)",False
1821,3,0,"(0, 0, 0)",False
1822,1,1,"(0, 0, 0)",False
1822,2,2,"(0, 0, 0)",False
1823,1,2,"(0, 0, 0)",False
1823,2,3,"(0, 0, 0)",False
1823,3,5,"(0, 0, 0)",False
1823,4,6,"(0, 0, 0)",False
1824,1,7,"(0, 0, 0)",False
1824,2,4,"(0, 0, 0)",False
1824,3,5,"(0, 0, 0)",False
1824,4,2,"(0, 0, 0)",False
1825,1,7,"(0, 0, 0)",False
1825,2,4,"(0, 0, 0)",False
1825,3,7,"(0, 0, 0)",False
1825,4,4,"(0, 0, 0)",False
1826,1,6,"(0, 0, 0)",False
1826,2,7,"(0, 0, 0)",False
1827,1,4,"(0, 0, 0)",False
1827,2,6,"(0, 0, 0)",False
1827,3,1,"(0, 0, 0)",False
1827,4,6,"(0, 0, 0)",False
1828,1,4,"(0, 0, 0)",False
1828,2,1,"(0, 0, 0)",False
1828,3,5,"(0, 0, 0)",False
1828,4,5,"(0, 0, 0)",False
1829,1,6,"(0, 0, 0)",False
1829,2,5,"(0, 0, 0)",False
1829,3,6,"(0, 0, 0)",False
1829,4,1,"(0, 0, 0)",False
1830,1,0,"(0, 0, 0)",False
1830,2,0,"(0, 0, 0)",False
1830,3,5,"(0, 0, 0)",False
1831,1,3,"(0, 0, 0)",False
1831,2,0,"(0, 0, 0)",False
1832,1,6,"(0, 0, 0)",False
1832,2,5,"(0, 0, 0)",False
1833,1,2,"(0, 0, 0)",False
1833,2,6,"(0, 0, 0)",False
1833,3,3,"(0, 0, 0)",False
1833,4,3,"(0, 0, 0)",False
1834,1,2,"(0, 0, 0)",False
1834,2,0,"(0, 0, 0)",False
1834,3,6,"(0, 0, 0)",False
1834,4,1,"(0, 0, 0)",False
1834,5,0,"(0, 0, 0)",False
1834,6,3,"(0, 0, 0)",False
1835,1,6,"(0, 0, 0)",False
1835,2,4,"(0, 0, 0)",False
1835,3,6,"(0, 0, 0)",False
1835,4,0,"(0, 0, 0)",False
1836,1,1,"(0, 0, 0)",False
1836,2,5,"(0, 0, 0)",False
1836,3,2,"(0, 0, 0)",False
1837,1,1,"(0, 0, 0)",False
1837,2,6,"(0, 0, 0)",False
1837,3,7,"(0, 0, 0)",False
1837,4,5,"(0, 0, 0)",False
1838,1,0,"(0, 0, 0)",False
1838,2,4,"(0, 0, 0)",False
1839,1,2,"(0, 0, 0)",False
1839,2,1,"(0, 0, 0)",False
1839,3,2,"(0, 0, 0)",False
1839,4,1,"(0, 0, 0)",False
1840,1,5,"(0, 0, 0)",False
1840,2,0,"(0, 0, 0)",False
1840,3,4,"(0, 0, 0)",False
1840,4,7,"(0, 0, 0)",False
1841,1,6,"(0, 0, 0)",False
1841,2,3,"(0, 0, 0)",False
1841,3,1,"(0, 0, 0)",False
1841,4,2,"(0, 0, 0)",False
1842,1,7,"(0, 0, 0)",False
1842,2,3,"(0, 0, 0)",False
1842,3,1,"(0, 0, 0)",False
1842,4,2,"(0, 0, 0)",False
1843,1,0,"(0, 0, 0)",False
1843,2,7,"(0, 0, 0)",False
1844,1,6,"(0, 0, 0)",False
1844,2,3,"(0, 0, 0)",False
1845,1,5,"(0, 0, 0)",False
1845,2,3,"(0, 0, 0)",False
1845,3,6,"(0, 0, 0)",False
1846,1,5,"(0, 0, 0)",False
1846,2,2,"(0, 0, 0)",False
1847,1,3,"(0, 0, 0)",False
1847,2,4,"(0, 0, 0)",False
1847,3,5,"(0, 0, 0)",False
1847,4,3,"(0, 0, 0)",False
1848,1,6,"(0, 0, 0)",False
1848,2,2,"(0, 0, 0)",False
1848,3,6,"(0, 0, 0)",False
1848,4,7,"(0, 0, 0)",False
1849,1,3,"(0, 0, 0)",False
1849,2,6,"(0, 0, 0)",False
1849,3,0,"(0, 0, 0)",False
1849,4,5,"(0, 0, 0)",False
1850,1,2,"(0, 0, 0)",False
1850,2,3,"(0, 0, 0)",False
1851,1,4,"(0, 0, 0)",False
1851,2,6,"(0, 0, 0)",False
1851,3,0,"(0, 0, 0)",False
1851,4,2,"(0, 0, 0)",False
1852,1,0,"(0, 0, 0)",False
1852,2,0,"(0, 0, 0)",False
1852,3,6,"(0, 0, 0)",False
1852,4,2,"(0, 0, 0)",False
1853,1,0,"(0, 0, 0)",False
1853,2,3,"(0, 0, 0)",False
1853,3,2,"(0, 0, 0)",False
1853,4,1,"(0, 0, 0)",False
1854,1,1,"(0, 0, 0)",False
1854,2,7,"(0, 0, 0)",False
1854,3,4,"(0, 0, 0)",False
1854,4,1,"(0, 0, 0)",False
1855,1,5,"(0, 0, 0)",False
1855,2,4,"(0, 0, 0)",False
1855,3,5,"(0, 0, 0)",False
1855,4,2,"(0, 0, 0)",False
1856,1,0,"(0, 0, 0)",False
1856,2,0,"(0, 0, 0)",False
1856,3,5,"(0, 0, 0)",False
1856,4,7,"(0, 0, 0)",False
1857,1,0,"(0, 0, 0)",False
1857,2,2,"(0, 0, 0)",False
1857,3,1,"(0, 0, 0)",False
1857,4,0,"(0, 0, 0)",False
1858,1,7,"(0, 0, 0)",False
1858,2,3,"(0, 0, 0)",False
1859,1,4,"(0, 0, 0)",False
1859,2,4,"(0, 0, 0)",False
1860,1,1,"(0, 0, 0)",False
1860,2,4,"(0, 0, 0)",False
1860,3,3,"(0, 0, 0)",False
1861,1,7,"(0, 0, 0)",False
1861,2,4,"(0, 0, 0)",False
1861,3,7,"(0, 0, 0)",False
1861,4,5,"(0, 0, 0)",False
1862,1,0,"(0, 0, 0)",False
1862,2,4,"(0, 0, 0)",False
1862,3,0,"(0, 0, 0)",False
1862,4,7,"(0, 0, 0)",False
1863,1,7,"(0, 0, 0)",False
1863,2,5,"(0, 0, 0)",False
1863,3,1,"(0, 0, 0)",False
1863,4,4,"(0, 0, 0)",False
1863,5,3,"(0, 0, 0)",False
1864,1,1,"(0, 0, 0)",False
1864,2,0,"(0, 0, 0)",False
1864,3,4,"(0, 0, 0)",False
1864,4,0,"(0, 0, 0)",False
1865,1,2,"(0, 0, 0)",False
1865,2,2,"(0, 0, 0)",False
1865,3,0,"(0, 0, 0)",False
1865,4,4,"(0, 0, 0)",False
1866,1,4,"(0, 0, 0)",False
1866,2,0,"(0, 0, 0)",False
1866,3,5,"(0, 0, 0)",False
1866,4,7,"(0, 0, 0)",False
1867,1,6,"(0, 0, 0)",False
1867,2,1,"(0, 0, 0)",False
1867,3,7,"(0, 0, 0)",False
1867,4,2,"(0, 0, 0)",False
1868,1,3,"(0, 0, 0)",False
1868,2,3,"(0, 0, 0)",False
1868,3,3,"(0, 0, 0)",False
1868,4,7,"(0, 0, 0)",False
1869,1,5,"(0, 0, 0)",False
1869,2,2,"(0, 0, 0)",False
1869,3,2,"(0, 0, 0)",False
1869,4,3,"(0, 0, 0)",False
1870,1,7,"(0, 0, 0)",False
1870,2,4,"(0, 0, 0)",False
1870,3,5,"(0, 0, 0)",False
1870,4,3,"(0, 0, 0)",False
1871,1,7,"(0, 0, 0)",False
1871,2,1,"(0, 0, 0)",False
1871,3,4,"(0, 0, 0)",False
1871,4,2,"(0, 0, 0)",False
1872,1,0,"(0, 0, 0)",False
1872,2,6,"(0, 0, 0)",False
1872,3,4,"(0, 0, 0)",False
1872,4,0,"(0, 0, 0)",False
1873,1,6,"(0, 0, 0)",False
1873,2,0,"(0, 0, 0)",False
1873,3,2,"(0, 0, 0)",False
1873,4,3,"(0, 0, 0)",False
1874,1,7,"(0, 0, 0)",False
1874,2,5,"(0, 0, 0)",False
1875,1,4,"(0, 0, 0)",False
1875,2,1,"(0, 0, 0)",False
1875,3,5,"(0, 0, 0)",False
1875,4,0,"(0, 0, 0)",False
1876,1,1,"(0, 0, 0)",False
1876,2,1,"(0, 0, 0)",False
1876,3,4,"(0, 0, 0)",False
1876,4,5,"(0, 0, 0)",False
1876,5,5,"(0, 0, 0)",False
1876,6,5,"(0, 0, 0)",False
1876,7,0,"(0, 0, 0)",False
1877,1,7,"(0, 0, 0)",False
1877,2,5,"(0, 0, 0)",False
1877,3,5,"(0, 0, 0)",False
1877,4,4,"(0, 0, 0)",False
1878,1,2,"(0, 0, 0)",False
1878,2,7,"(0, 0, 0)",False
1878,3,2,"(0, 0, 0)",False
1878,4,5,"(0, 0, 0)",False
1879,1,2,"(0, 0, 0)",False
1879,2,5,"(0, 0, 0)",False
1879,3,2,"(0, 0, 0)",False
1879,4,0,"(0, 0, 0)",False
1880,1,1,"(0, 0, 0)",False
1880,2,4,"(0, 0, 0)",False
1880,3,6,"(0, 0, 0)",False
1880,4,0,"(0, 0, 0)",False
1881,1,1,"(0, 0, 0)",False
1881,2,6,"(0, 0, 0)",False
1881,3,1,"(0, 0, 0)",False
1881,4,7,"(0, 0, 0)",False
1882,1,4,"(0, 0, 0)",False
1882,2,2,"(0, 0, 0)",False
1882,3,1,"(0, 0, 0)",False
1882,4,0,"(0, 0, 0)",False
1883,1,5,"(0, 0, 0)",False
1883,2,7,"(0, 0, 0)",False
1883,3,6,"(0, 0, 0)",False
1883,4,5,"(0, 0, 0)",False
1884,1,0,"(0, 0, 0)",False
1884,2,7,"(0, 0, 0)",False
1884,3,3,"(0, 0, 0)",False
1884,4,5,"(0, 0, 0)",False
1885,1,3,"(0, 0, 0)",False
1885,2,7,"(0, 0, 0)",False
1885,3,2,"(0, 0, 0)",False
1885,4,6,"(0, 0, 0)",False
1886,1,2,"(0, 0, 0)",False
1886,2,1,"(0, 0, 0)",False
1886,3,3,"(0, 0, 0)",False
1886,4,7,"(0, 0, 0)",False
1887,1,1,"(0, 0, 0)",False
1887,2,1,"(0, 0, 0)",False
1887,3,2,"(0, 0, 0)",False
1887,4,5,"(0, 0, 0)",False
1888,1,1,"(0, 0, 0)",False
1888,2,5,"(0, 0, 0)",False
1888,3,3,"(0, 0, 0)",False
1888,4,0,"(0, 0, 0)",False
1889,1,1,"(0, 0, 0)",False
1889,2,1,"(0, 0, 0)",False
1889,3,6,"(0, 0, 0)",False
1889,4,5,"(0, 0, 0)",False
1890,1,5,"(0, 0, 0)",False
1890,2,1,"(0, 0, 0)",False
1890,3,1,"(0, 0, 0)",False
1890,4,0,"(0, 0, 0)",False
1890,5,0,"(0, 0, 0)",False
1890,6,5,"(0, 0, 0)",False
1890,7,5,"(0, 0, 0)",False
1891,1,6,"(0, 0, 0)",False
1891,2,2,"(0, 0, 0)",False
1891,3,2,"(0, 0, 0)",False
1892,1,3,"(0, 0, 0)",False
1892,2,5,"(0, 0, 0)",False
1892,3,2,"(0, 0, 0)",False
1892,4,4,"(0, 0, 0)",False
1893,1,2,"(0, 0, 0)",False
1893,2,2,"(0, 0, 0)",False
1894,1,6,"(0, 0, 0)",False
1894,2,1,"(0, 0, 0)",False
1895,1,1,"(0, 0, 0)",False
1895,2,0,"(0, 0, 0)",False
1895,3,6,"(0, 0, 0)",False
1896,1,2,"(0, 0, 0)",False
1896,2,3,"(0, 0, 0)",False
1896,3,0,"(0, 0, 0)",False
1896,4,0,"(0, 0, 0)",False
1897,1,6,"(0, 0, 0)",False
1897,2,1,"(0, 0, 0)",False
1897,3,2,"(0, 0, 0)",False
1897,4,5,"(0, 0, 0)",False
1898,1,7,"(0, 0, 0)",False
1898,2,7,"(0, 0, 0)",False
1898,3,5,"(0, 0, 0)",False
1898,4,7,"(0, 0, 0)",False
1899,1,2,"(0, 0, 0)",False
1899,2,0,"(0, 0, 0)",False
1900,1,2,"(0, 0, 0)",False
1900,2,6,"(0, 0, 0)",False
1901,1,3,"(0, 0, 0)",False
1901,2,3,"(0, 0, 0)",False
1901,3,4,"(0, 0, 0)",False
1901,4,4,"(0, 0, 0)",False
1902,1,6,"(0, 0, 0)",False
1902,2,6,"(0, 0, 0)",False
1903,1,0,"(0, 0, 0)",False
1903,2,5,"(0, 0, 0)",False
1904,1,7,"(0, 0, 0)",False
1904,2,2,"(0, 0, 0)",False
1904,3,7,"(0, 0, 0)",False
1905,1,4,"(0, 0, 0)",False
1905,2,6,"(0, 0, 0)",False
1906,1,1,"(0, 0, 0)",False
1906,2,0,"(0, 0, 0)",False
1907,1,0,"(0, 0, 0)",False
1907,2,4,"(0, 0, 0)",False
1907,3,3,"(0, 0, 0)",False
1907,4,5,"(0, 0, 0)",False
1908,1,7,"(0, 0, 0)",False
1908,2,5,"(0, 0, 0)",False
1908,3,2,"(0, 0, 0)",False
1909,1,1,"(0, 0, 0)",False
1909,2,5,"(0, 0, 0)",False
1910,1,1,"(0, 0, 0)",False
1910,2,1,"(0, 0, 0)",False
1910,3,7,"(0, 0, 0)",False
1910,4,7,"(0, 0, 0)",False
1910,5,3,"(0, 0, 0)",False
1910,6,1,"(0, 0, 0)",False
1910,7,4,"(0, 0, 0)",False
1910,8,6,"(0, 0, 0)",False
1911,1,0,"(0, 0, 0)",False
1911,2,1,"(0, 0, 0)",False
1912,1,7,"(0, 0, 0)",False
1912,2,2,"(0, 0, 0)",False
1912,3,0,"(0, 0, 0)",False
1912,4,3,"(0, 0, 0)",False
1913,1,3,"(0, 0, 0)",False
1913,2,6,"(0, 0, 0)",False
1913,3,0,"(0, 0, 0)",False
1914,1,4,"(0, 0, 0)",False
1914,2,1,"(0, 0, 0)",False
1914,3,5,"(0, 0, 0)",False
1914,4,2,"(0, 0, 0)",False
1915,1,4,"(0, 0, 0)",False
1915,2,2,"(0, 0, 0)",False
1915,3,4,"(0, 0, 0)",False
1916,1,1,"(0, 0, 0)",False
1916,2,5,"(0, 0, 0)",False
1916,3,1,"(0, 0, 0)",False
1917,1,1,"(0, 0, 0)",False
1917,2,0,"(0, 0, 0)",False
1918,1,0,"(0, 0, 0)",False
1918,2,0,"(0, 0, 0)",False
1919,1,4,"(0, 0, 0)",False
1919,2,0,"(0, 0, 0)",False
1919,3,1,"(0, 0, 0)",False
1920,1,7,"(0, 0, 0)",False
1920,2,5,"(0, 0, 0)",False
1921,1,3,"(0, 0, 0)",False
1921,2,6,"(0, 0, 0)",False
1921,3,3,"(0, 0, 0)",False
1921,4,7,"(0, 0, 0)",False
1922,1,0,"(0, 0, 0)",False
1922,2,7,"(0, 0, 0)",False
1922,3,1,"(0, 0, 0)",False
1923,1,6,"(0, 0, 0)",False
1923,2,0,"(0, 0, 0)",False
1924,1,7,"(0, 0, 0)",False
1924,2,0,"(0, 0, 0)",False
1924,3,1,"(0, 0, 0)",False
1925,1,7,"(0, 0, 0)",False
1925,2,3,"(0, 0, 0)",False
1926,1,1,"(0, 0, 0)",False
1926,2,6,"(0, 0, 0)",False
1927,1,5,"(0, 0, 0)",False
1927,2,1,"(0, 0, 0)",False
1928,1,1,"(0, 0, 0)",False
1928,2,4,"(0, 0, 0)",False
1928,3,7,"(0, 0, 0)",False
1929,1,6,"(0, 0, 0)",False
1929,2,3,"(0, 0, 0)",False
1929,3,6,"(0, 0, 0)",False
1929,4,2,"(0, 0, 0)",False
1930,1,0,"(0, 0, 0)",False
1930,2,4,"(0, 0, 0)",False
1930,3,7,"(0, 0, 0)",False
1931,1,3,"(0, 0, 0)",False
1931,2,4,"(0, 0, 0)",False
1932,1,3,"(0, 0, 0)",False
1932,2,3,"(0, 0, 0)",False
1932,3,6,"(0, 0, 0)",False
1933,1,2,"(0, 0, 0)",False
1933,2,7,"(0, 0, 0)",False
1933,3,7,"(0, 0, 0)",False
1934,1,0,"(0, 0, 0)",False
1934,2,3,"(0, 0, 0)",False
1935,1,6,"(0, 0, 0)",False
1935,2,7,"(0, 0, 0)",False
1935,3,2,"(0, 0, 0)",False
1935,4,3,"(0, 0, 0)",False
1935,5,6,"(0, 0, 0)",False
1936,1,6,"(0, 0, 0)",False
1936,2,0,"(0, 0, 0)",False
1937,1,5,"(0, 0, 0)",False
1937,2,2,"(0, 0, 0)",False
1937,3,5,"(0, 0, 0)",False
1937,4,4,"(0, 0, 0)",False
1938,1,5,"(0, 0, 0)",False
1938,2,2,"(0, 0, 0)",False
1939,1,7,"(0, 0, 0)",False
1939,2,5,"(0, 0, 0)",False
1939,3,2,"(0, 0, 0)",False
1939,4,6,"(0, 0, 0)",False
1940,1,5,"(0, 0, 0)",False
1940,2,1,"(0, 0, 0)",False
1941,1,2,"(0, 0, 0)",False
1941,2,1,"(0, 0, 0)",False
1941,3,3,"(0, 0, 0)",False
1941,4,3,"(0, 0, 0)",False
1942,1,5,"(0, 0, 0)",False
1942,2,6,"(0, 0, 0)",False
1943,1,5,"(0, 0, 0)",False
1943,2,4,"(0, 0, 0)",False
1944,1,6,"(0, 0, 0)",False
1944,2,7,"(0, 0, 0)",False
1944,3,5,"(0, 0, 0)",False
1944,4,7,"(0, 0, 0)",False
1945,1,1,"(0, 0, 0)",False
1945,2,6,"(0, 0, 0)",False
1945,3,3,"(0, 0, 0)",False
1945,4,2,"(0, 0, 0)",False
1945,5,1,"(0, 0, 0)",False
1946,1,1,"(0, 0, 0)",False
1946,2,4,"(0, 0, 0)",False
1946,3,0,"(0, 0, 0)",False
1947,1,1,"(0, 0, 0)",False
1947,2,1,"(0, 0, 0)",False
1948,1,0,"(0, 0, 0)",False
1948,2,7,"(0, 0, 0)",False
1949,1,1,"(0, 0, 0)",False
1949,2,6,"(0, 0, 0)",False
1950,1,1,"(0, 0, 0)",False
1950,2,0,"(0, 0, 0)",False
1951,1,6,"(0, 0, 0)",False
1951,2,3,"(0, 0, 0)",False
1952,1,0,"(0, 0, 0)",False
1952,2,7,"(0, 0, 0)",False
1952,3,7,"(0, 0, 0)",False
1953,1,2,"(0, 0, 0)",False
1953,2,7,"(0, 0, 0)",False
1953,3,5,"(0, 0, 0)",False
1954,1,1,"(0, 0, 0)",False
1954,2,4,"(0, 0, 0)",False
1954,3,1,"(0, 0, 0)",False
1954,4,0,"(0, 0, 0)",False
1954,5,5,"(0, 0, 0)",False
1954,6,4,"(0, 0, 0)",False
1954,7,2,"(0, 0, 0)",False
1955,1,6,"(0, 0, 0)",False
1955,2,3,"(0, 0, 0)",False
1955,3,2,"(0, 0, 0)",False
1956,1,2,"(0, 0, 0)",False
1956,2,2,"(0, 0, 0)",False
1956,3,5,"(0, 0, 0)",False
1957,1,1,"(0, 0, 0)",False
1957,2,0,"(0, 0, 0)",False
1958,1,7,"(0, 0, 0)",False
1958,2,4,"(0, 0, 0)",False
1958,3,2,"(0, 0, 0)",False
1959,1,2,"(0, 0, 0)",False
1959,2,3,"(0, 0, 0)",False
1959,3,1,"(0, 0, 0)",False
1960,1,1,"(0, 0, 0)",False
1960,2,0,"(0, 0, 0)",False
1960,3,3,"(0, 0, 0)",False
1961,1,0,"(0, 0, 0)",False
1961,2,2,"(0, 0, 0)",False
1961,3,5,"(0, 0, 0)",False
1962,1,3,"(0, 0, 0)",False
1962,2,5,"(0, 0, 0)",False
1962,3,6,"(0, 0, 0)",False
1963,1,7,"(0, 0, 0)",False
1963,2,4,"(0, 0, 0)",False
1963,3,4,"(0, 0, 0)",False
1964,1,4,"(0, 0, 0)",False
1964,2,0,"(0, 0, 0)",False
1964,3,0,"(0, 0, 0)",False
1965,1,1,"(0, 0, 0)",False
1965,2,3,"(0, 0, 0)",False
1966,1,6,"(0, 0, 0)",False
1966,2,2,"(0, 0, 0)",False
1966,3,5,"(0, 0, 0)",False
1967,1,0,"(0, 0, 0)",False
1967,2,1,"(0, 0, 0)",False
1968,1,1,"(0, 0, 0)",False
1968,2,1,"(0, 0, 0)",False
1969,1,2,"(0, 0, 0)",False
1969,2,5,"(0, 0, 0)",False
1969,3,7,"(0, 0, 0)",False
1970,1,1,"(0, 0, 0)",False
1970,2,3,"(0, 0, 0)",False
1971,1,4,"(0, 0, 0)",False
1971,2,4,"(0, 0, 0)",False
1972,1,4,"(0, 0, 0)",False
1972,2,5,"(0, 0, 0)",False
1973,1,4,"(0, 0, 0)",False
1973,2,6,"(0, 0, 0)",False
1974,1,5,"(0, 0, 0)",False
1974,2,5,"(0, 0, 0)",False
1975,1,7,"(0, 0, 0)",False
1975,2,3,"(0, 0, 0)",False
1976,1,0,"(0, 0, 0)",False
1976,2,3,"(0, 0, 0)",False
1976,3,2,"(0, 0, 0)",False
1976,4,3,"(0, 0, 0)",False
1977,1,4,"(0, 0, 0)",False
1977,2,6,"(0, 0, 0)",False
1978,1,4,"(0, 0, 0)",False
1978,2,7,"(0, 0, 0)",False
1978,3,6,"(0, 0, 0)",False
